domain,alive,homepage_kb,internal_links,indexed_pages_est,visitors_est_monthly
desait.az,True,43.86,13,115,2397
descon.az,True,29.92,1,68,1103
desi.az,True,257.17,26,729,44122
desidine.az,True,178.91,15,473,19767
design.az,True,149.34,14,392,15770
designagency.az,True,16.79,0,37,449
designbureau.az,True,49.2,7,122,2676
designcongress.az,False,0.0,0,1,1
designgroup.az,False,0.0,0,1,1
designmarket.az,True,119.03,437,638,32277
designone.az,True,31.8,64,106,2421
designprint.az,True,133.71,11,343,12118
designproject.az,True,1.61,0,4,40
designstreet.az,True,143.86,33,423,17601
designus.az,True,1.18,0,4,37
designx.az,True,408.72,118,1532,148502
desil.az,True,107.49,7,265,7590
desiolens.az,True,574.42,183,2397,343017
desjoyaux.az,True,26.74,22,75,1471
desk.az,True,5.22,0,12,132
desla.az,False,0.0,0,1,1
deslogistics.az,True,0.61,0,2,19
despina.az,True,248.13,235,1107,87119
despro.az,True,0.87,0,3,32
dess.az,False,0.0,0,1,1
destec.az,True,1.29,1,4,45
destek.az,True,1.29,0,4,42
destekolaq.az,True,32.88,72,112,2689
destim.az,True,249.28,142,977,63011
detail.az,False,0.0,0,1,1
detailing.az,True,36.09,67,121,2931
detailingmarket.az,True,40.84,65,136,3811
details.az,False,0.0,0,1,1
detal.az,False,0.0,0,1,1
detalaz.az,True,37.64,7,93,1851
detaldesign.az,True,148.93,12,385,14177
detalium.az,False,0.0,0,1,1
detalshop.az,True,196.97,49,618,31966
detecterra.az,True,305.26,0,660,28440
detector.az,True,20.02,18,55,1077
detraleks.az,True,152.1,31,443,17863
deutsch.az,True,1.95,0,5,53
deutscheakademiebaku.az,False,0.0,0,1,1
deutschkurs.az,True,19.92,33,59,1178
dev.az,True,0.49,0,2,19
dev-tahir.az,True,23.09,24,66,1332
devaleur.az,True,0.79,0,3,32
devatis.az,True,730.21,41,2219,347346
devcons.az,True,130.09,17,349,13851
devdoping.az,True,86.77,128,332,11785
develi.az,True,47.6,57,154,3986
developer.az,True,88.19,0,191,3820
developers.az,True,72.53,2,166,3189
developia.az,True,2.76,2,7,89
developing.az,True,18.35,18,50,846
development.az,True,640.28,304,3071,533286
develor.az,True,331.02,245,1494,138237
devet.az,True,7.27,0,17,183
devetet.az,True,1394.25,6,3380,672365
devetname.az,True,15.87,29,47,915
devetnameonline.az,True,189.37,0,410,11021
devi.az,False,0.0,0,1,1
device.az,True,208.08,172,855,58687
devil.az,False,0.0,0,1,1
devit.az,True,39.99,0,87,1323
devitgroup.az,True,0.46,0,2,21
devkontakt.az,False,0.0,0,1,1
devnix.az,True,45.49,37,137,3729
devoloop.az,True,75.43,20,207,6059
devsecops.az,True,32.93,0,72,1015
devssharab.az,True,90.31,77,309,10913
devsys.az,True,5.0,0,12,130
devtech.az,True,2.36,1,6,67
devx.az,True,17.74,0,39,467
dewalla.az,True,412.11,335,2034,230399
dex.az,True,0.44,0,2,18
dexalgin.az,False,0.0,0,1,1
dexstore.az,True,1612.26,157,6468,2016644
dexter.az,True,21.81,0,48,527
deyer.az,True,10.11,0,23,262
deyerli.az,True,1.91,0,5,52
deyerlim.az,True,13.8,70,47,1033
deyerlisen.az,True,0.04,0,1,10
deyerver.az,True,26.35,23,74,1612
dezinfeksiyamerkezi.az,True,153.0,18,414,18033
dezon.az,True,3.64,0,9,97
dfmc.az,False,0.0,0,1,1
dfn.az,True,202.41,3,471,19232
dfsk.az,True,50.46,39,153,4038
dft.az,True,1.32,1,4,43
dgm.az,False,9.07,0,21,9
dgplast.az,True,168.8,294,802,47531
dgplus.az,True,28.09,1,64,958
dgroup.az,True,4.65,14,13,225
dhdgroup.az,True,121.64,30,353,14212
dhgroup.az,False,0.0,0,1,1
dhl.az,False,810.0,78,2773,21444
dhub.az,False,0.0,0,1,1
dia-mam.az,False,0.0,0,1,1
diabet.az,True,39.12,31,115,2702
diabetikayaq.az,True,43.94,65,146,3647
diabetim.az,True,38.12,3,89,1423
diabetonline.az,True,87.22,28,251,8240
diacom.az,True,16.32,3,39,551
diadem.az,True,1.57,0,4,43
diagbox.az,True,2.63,3,7,85
dialoq.az,True,85.84,114,320,11302
diamanti.az,True,87.5,0,190,3340
diamed.az,True,37.97,0,83,1133
diamedco.az,True,185.17,53,589,32586
diamedhospital.az,True,152.54,37,457,18065
diamedpharma.az,True,202.44,64,667,35003
diamond.az,True,323.07,432,1723,175312
diamondacademy.az,False,0.0,0,1,1
diamondatelier.az,False,0.0,0,1,1
diamondcenter.az,False,0.0,0,1,1
diamonddetailing.az,True,35.95,65,120,2936
diamondedu.az,True,79.04,7,195,5213
diamondgroup.az,True,23.11,14,62,1123
diamondhotel.az,True,24.9,29,73,1411
diamondparts.az,True,57.53,185,242,8130
diamondtuning.az,True,23.11,34,69,1415
diamondwash.az,True,35.97,64,119,2966
diamora.az,True,94.75,66,315,11461
diana.az,False,0.0,0,1,1
diaqnoz.az,True,99.03,11,254,6822
diaqnozum.az,True,263.86,1,588,22416
diaqua.az,True,150.09,190,633,35095
diarc.az,True,22.09,0,49,539
dias.az,True,89.25,36,266,9449
diaspora.az,False,0.0,0,1,1
diasporafoundation.az,True,33.39,45,104,2395
diaspornews.az,True,144.1,200,616,31952
diasporpress.az,False,0.0,0,1,1
diatest.az,False,0.0,0,1,1
dibcek.az,True,2.0,0,5,45
dibchek.az,True,2.0,0,5,45
diberatung.az,True,3.21,0,8,74
dibs.az,True,2.5,1,7,88
dicebet.az,True,71.75,7,177,4097
didaktika.az,True,10.57,10,28,490
diecastbaku.az,False,0.0,0,1,1
diemar.az,True,162.9,26,462,19919
diesel.az,True,125.03,257,572,24611
dieselauto.az,False,0.0,0,1,1
dietologiya.az,True,108.24,0,235,5121
dietoloq.az,True,0.16,0,1,10
dietstore.az,True,140.67,217,615,28623
difafinance.az,True,34.32,38,104,2338
digacc.az,True,1.94,0,5,52
digahqrup.az,True,58.39,52,186,4865
digera.az,True,35.05,40,107,2412
digiboom.az,True,71.67,27,205,6313
digicamp.az,True,7.44,1,18,220
digiconn.az,True,60.48,1,136,2343
digicraft.az,True,0.8,0,3,27
digigroup.az,True,28.67,31,84,1748
digilaw.az,False,0.0,0,1,1
digimall.az,False,0.0,0,1,1
digimarkagency.az,True,47.9,22,134,2959
digimart.az,False,0.0,0,1,1
digimate.az,True,69.75,37,209,5617
digimax.az,True,5.9,0,14,152
digiminds.az,True,275.15,53,875,54715
diginet.az,True,29.41,32,87,1758
digipoint.az,True,7.17,0,16,173
digipro.az,True,110.44,37,331,12018
digirella.az,True,208.14,29,600,30375
digisat.az,True,26.33,27,76,1641
digishop.az,True,530.32,464,2891,445751
digismart.az,True,17.43,3,41,660
digit.az,True,11.54,0,26,261
digital.az,False,0.0,0,1,1
digitalbase.az,True,453.74,171,1861,214922
digitalboards.az,True,496.91,7,1220,106595
digitalbrand.az,True,5.37,7,14,222
digitalcard.az,True,22.97,6,57,1062
digitaldentistryshop.az,False,0.0,0,1,1
digitaldot.az,True,69.85,6,170,3729
digitaldriver.az,True,0.46,0,2,21
digitale.az,True,77.92,29,225,7189
digitalea.az,True,122.29,32,358,13797
digitaledu.az,True,4.33,0,10,106
digitalexam.az,True,16.22,15,44,745
digitalgenc.az,True,33.25,22,93,1817
digitalheights.az,True,301.96,4,713,35259
digitalhero.az,True,169.41,30,491,21366
digitalhome.az,True,276.28,727,1746,148478
digitalist.az,True,48.57,13,127,2837
digitalizz.az,True,27.11,9,69,1224
digitalks.az,False,0.0,0,1,1
digitallife.az,True,22.37,1,51,727
digitalmarket.az,True,455.78,453,2466,297386
digitalmarketing.az,True,4.47,0,11,122
digitalmarketingkursu.az,True,152.59,14,401,15656
digitalmedia.az,False,0.0,0,1,1
digitalpartner.az,True,301.45,152,1200,91832
digitalplus.az,True,28.09,0,62,764
digitals.az,True,0.78,0,3,31
digitalsatexam.az,True,58.73,36,176,4648
digitalsignage.az,False,0.0,0,1,1
digitalsilkway.az,True,79.88,36,239,6983
digitalsmb.az,False,0.0,0,1,1
digitalsolutions.az,True,24.94,21,70,1342
digitalsource.az,False,0.0,0,1,1
digitalstore.az,True,40.46,0,88,1271
digitalverse.az,True,4.47,0,11,104
digitalvibe.az,True,57.57,19,157,4115
digitech.az,True,70.08,9,177,4739
digitsol.az,False,0.0,0,1,1
digitup.az,True,1.36,0,4,38
digitur.az,True,68.79,12,178,4828
digitural.az,False,0.0,0,1,1
digiturk.az,True,57.19,41,175,5078
digitx.az,True,178.53,84,621,33109
digix.az,True,30.69,7,76,1457
diksiya.az,True,116.02,30,336,13224
dikta.az,False,0.0,0,1,1
diktor.az,True,90.82,0,197,3997
dil.az,True,1.11,0,3,31
dilala.az,False,0.0,0,1,1
dilci.az,True,19.77,0,44,513
dilcilik.az,True,130.81,0,284,6677
diler.az,False,0.11,0,1,1
dilerinshaat.az,True,65.77,144,259,8775
diligent.az,True,37.64,7,93,1837
dilimizvarligimiz.az,True,149.35,118,560,26556
dilkesparfum.az,True,106.16,36,317,10656
dilkursu.az,False,0.0,0,1,1
dilmanc.az,False,0.0,0,1,1
dilmus-aqrolab.az,True,0.91,0,3,31
dim.az,True,1267.28,238,5670,1547856
dimmer.az,True,56.85,3,133,2583
dimora.az,True,50.75,24,143,3717
dimplex.az,True,95.45,73,323,12543
dims.az,True,0.16,0,1,10
dinamik.az,True,15.32,69,52,1174
dinamo.az,True,24.93,21,70,1399
dinamohotelbaku.az,True,0.16,0,1,9
dinarpay.az,True,84.66,22,235,7224
dincel.az,True,7.1,3,17,228
dinchercarchioglu.az,True,85.45,10,217,6286
dindar.az,False,0.0,0,1,1
dine.az,True,65.54,9,165,4200
dinet.az,True,0.16,0,1,9
dinib.az,True,113.1,59,367,13907
dinim.az,True,5.1,6,13,177
dinimiz.az,True,12.72,1,29,401
dinle.az,False,0.0,0,1,1
dinlekitab.az,True,193.55,99,698,37787
dinlet.az,False,0.0,0,1,1
dino.az,False,0.0,0,1,1
dinokids.az,False,0.0,0,1,1
dinzler.az,True,0.67,0,2,20
diod.az,True,55.71,0,121,1892
dipho.az,True,75.74,1,170,3678
diplomatsuiteshotel.az,True,40.77,78,141,3608
dipnot.az,True,61.02,204,263,8517
diqqet.az,True,3.27,0,8,89
direct.az,True,17.82,2,42,657
directline.az,True,131.13,19,357,12832
direktor.az,True,1.67,0,5,47
dirnaq.az,False,0.0,0,1,1
dirnis.az,False,0.0,0,1,1
dis-group.az,False,0.0,0,1,1
disability.az,True,2.74,0,7,75
discord.az,True,9.77,0,22,264
discover.az,True,0.56,0,2,21
discoverazerbaijan.az,True,49.83,14,132,3282
discuss.az,False,0.0,0,1,1
dish.az,True,64.6,2,148,2691
disk.az,True,18.5,4,45,665
diskurs.az,True,143.26,233,638,34801
disleksiya.az,True,7.97,2,19,266
disnab.az,True,59.34,0,129,1994
disnabtravel.az,True,69.08,7,170,3854
disney.az,True,8.35,0,19,208
disney-now.az,False,0.0,0,1,1
disney-plus.az,False,0.0,0,1,1
disneynow.az,False,0.0,0,1,1
disneyplus.az,False,0.0,0,1,1
display.az,True,117.09,148,464,18804
displey.az,True,117.09,140,458,18286
disput.az,False,0.0,0,1,1
dist.az,False,0.0,0,1,1
distenco.az,True,1479.13,44,4547,1206784
distributor.az,True,49.14,0,107,1684
dit.az,True,38.11,1,86,1476
ditis.az,False,0.0,0,1,1
div.az,True,15.02,26,44,911
divaaesthetics.az,True,0.61,0,2,19
divacademy.az,True,94.25,45,292,9055
divanchi.az,True,113.13,70,380,13638
divane.az,False,0.0,0,1,1
divanev.az,True,0.02,0,1,10
divanlar.az,True,103.14,121,390,16388
divanobaku.az,True,1.07,1,3,31
divanyu.az,True,273.2,125,1038,70196
divanyuma.az,False,0.0,0,1,1
divar-kagizlari.az,True,31.19,31,92,2184
divaskaraoke.az,True,63.87,22,178,5207
divi.az,True,236.45,40,716,44353
dividend.az,True,62.86,123,239,7896
divinol.az,False,0.0,0,1,1
division.az,True,213.63,318,1039,75547
divoc.az,True,54.65,11,141,3406
dixi.az,False,0.0,0,1,1
diyar.az,True,3.5,0,9,100
diyet.az,True,0.57,0,2,20
diyetolog.az,True,108.24,0,235,5119
diyetologiya.az,True,108.24,1,242,5570
dizayn.az,True,0.7,0,3,32
dizayner.az,True,41.09,1,92,1375
dizayngroup.az,True,38.02,74,130,3190
dizaynim.az,True,41.18,43,127,3272
dizaynlift.az,True,55.99,50,177,4538
dizel.az,True,125.03,259,574,29464
djacademy.az,True,13.41,1,31,433
djax.az,True,662.62,11,1693,193991
djb.az,True,75.1,170,308,11827
djpancho.az,True,310.09,4,732,42552
djs.az,True,7.98,0,18,206
djstore.az,True,314.57,106,1151,97950
dkconsulate.az,True,17.93,6,44,656
dkkt.az,True,83.83,22,233,7402
dkv-euroservice.az,True,9.05,0,21,243
dlapiper.az,True,0.09,0,1,10
dlb.az,True,311.31,67,1034,78741
dlc.az,True,102.28,35,304,11294
dlink.az,True,15.98,0,36,389
dll.az,False,0.0,0,1,1
dlp.az,False,0.0,0,1,1
dlpu.az,False,0.0,0,1,1
dlsdl-nobel.az,True,0.24,0,2,19
dma.az,True,84.77,40,257,8325
dmc.az,True,79.37,17,214,5568
dmcag.az,True,227.79,25,642,38125
dmcbaku.az,True,236.28,32,691,38607
dmcg.az,True,221.85,93,789,50599
dmebel.az,True,106.45,3,248,7076
dmm.az,True,107.67,20,295,9467
dms.az,True,99.19,51,314,11573
dmsa.az,True,55.26,56,178,5417
dmservice.az,True,1.54,1,4,48
dnb.az,False,0.0,0,1,1
dnkhospital.az,True,1.08,1,3,36
dnkn.az,True,0.09,0,1,9
dns.az,True,72.53,2,166,3841
do-it.az,True,462.54,92,1640,163354
dobroye.az,True,1.09,0,3,29
doccentre.az,True,54.01,47,169,4451
docdata.az,False,0.0,0,1,1
docker.az,True,112.19,44,346,13922
doclab.az,True,37.58,6,92,1886
docmorris.az,False,0.0,0,1,1
docnet.az,False,0.0,0,1,1
docpoint.az,False,0.0,0,1,1
docs.az,True,41.54,19,114,2486
docsoft.az,True,4.84,1,12,130
doctap.az,True,58.53,33,173,4254
doctest.az,True,4.98,1,12,135
doctorfarah.az,True,159.71,24,448,20639
doctorgunel.az,True,122.96,31,358,12502
doctorium.az,True,4.32,0,10,111
doctorlab.az,True,41.19,25,117,2687
doctoro.az,True,23.86,0,53,629
doctorpool.az,False,0.0,0,1,1
doctorramila.az,False,0.0,0,1,1
doctorum.az,True,0.22,0,1,10
doctoryagubov.az,True,751.36,0,1624,137711
doculand.az,True,7.71,20,22,378
docusign.az,True,2100.99,53,6673,2578294
dodge.az,True,357.35,10,905,57797
dodo.az,True,0.45,0,2,20
dodopizza.az,True,740.88,208,3196,584869
dodoqezeti.az,True,161.07,333,794,46061
dofamin.az,True,229.76,38,690,39701
dog.az,False,0.0,0,1,1
dogal.az,True,216.21,153,863,51877
doganlar.az,True,0.61,0,2,18
dogru.az,True,164.66,267,762,45498
dogruol.az,True,98.52,0,214,4121
dogrusecim.az,True,17.04,1,39,543
dogrusoztv.az,True,508.67,527,2888,383171
dogself.az,True,548.86,11,1403,131908
dogtas.az,True,110.68,90,391,14375
dogusinsaat.az,True,5.86,0,14,138
dogwalkerhome.az,True,374.23,32,1093,88702
doi.az,False,0.0,0,1,1
doka.az,True,243.13,4,574,26004
doktap.az,False,0.0,0,1,1
doktor.az,True,17.64,94,64,1498
doktor-ergun.az,True,99.66,109,368,13731
doktor24.az,False,0.0,0,1,1
doktoraz.az,True,23.19,18,64,1134
doktorestetik.az,True,133.77,101,485,21015
doktorgunel.az,True,184.06,184,770,48305
doktorinfo.az,True,17.64,95,64,1385
doktorium.az,True,4.32,0,10,109
doktorlar.az,True,9.74,0,22,232
doktorm.az,True,486.93,1208,3684,533152
doktorrandevu.az,True,358.68,0,776,34598
doktorseyfeddin.az,True,27.61,0,61,762
doktorsitesi.az,True,101.22,100,366,14907
doktortap.az,True,0.07,0,1,10
doktorum.az,True,2.33,0,6,63
doktorumdan.az,True,50.1,6,122,2454
dokubaku.az,True,715.99,37,2139,305599
dolcevita.az,True,149.97,173,617,28927
doldolov.az,False,0.0,0,1,1
dolugroup.az,True,6.0,1,14,157
dolum.az,False,0.0,0,1,1
dolustore.az,True,3.03,0,8,75
domain.az,True,0.24,0,2,21
domen.az,False,0.0,0,1,1
dominant.az,True,86.78,139,339,11657
dominion.az,True,0.61,0,2,18
domino.az,True,1.17,0,4,42
dominospizza.az,True,8.07,0,18,186
domofonlar.az,True,83.5,21,231,6350
domvbaku.az,True,123.25,45,381,14022
dondarhotel.az,True,23.01,0,51,605
donmex.az,True,0.02,0,1,9
donor.az,True,90.6,109,334,12160
donorol.az,True,265.62,21,732,40140
donorsen.az,False,0.0,0,1,1
donstroy.az,True,51.75,3,121,2166
dontstop.az,False,0.0,0,1,1
door.az,True,37.64,7,93,1672
doorhan.az,True,889.3,858,5950,1483890
doorka.az,True,61.47,64,203,5755
doors.az,False,0.0,0,1,1
doorsgallery.az,False,0.0,0,1,1
doorstore.az,True,109.54,206,472,19440
dopamin.az,False,0.0,0,1,1
doppio.az,False,0.0,0,1,1
doppler.az,True,78.99,0,172,2897
dora.az,True,3.63,0,9,92
dorduncudalga.az,True,26.95,60,89,1899
doregroup.az,True,24.46,17,67,1351
doremi.az,False,0.0,0,1,1
dortek.az,False,0.0,0,1,1
dosamall.az,False,0.0,0,1,1
dosekci.az,True,21.4,28,62,1364
dosemebetonu.az,False,0.0,0,1,1
doshabcatering.az,True,1.78,0,5,48
doshek.az,True,76.42,2,175,4026
dosi.az,False,0.0,0,1,1
dostaqro.az,True,80.1,82,278,9527
dostfinans.az,True,1.91,0,5,50
dostigator.az,True,36.65,0,80,1173
dostinshaat.az,False,0.0,0,1,1
dostkart.az,True,15.99,0,36,410
dostlombard.az,True,0.0,0,1,10
dostlook.az,True,112.37,7,277,8835
dostlug.az,True,153.71,331,757,42479
dostluq.az,True,11.41,3,27,361
dostnet.az,True,0.03,0,1,10
dostsan.az,True,23.15,71,79,1982
dostservis.az,True,105.19,0,228,4225
dostsigorta.az,False,13.53,11,36,30
dosttech.az,True,1.65,0,5,47
dosttm.az,True,124.03,5,298,8516
dostumkitab.az,True,35.47,9,90,1804
dostusta.az,True,51.87,42,159,4385
dosut.az,True,3.95,0,10,110
dosye.az,False,0.0,0,1,1
dot.az,True,0.11,0,1,9
dotcom.az,False,0.0,0,1,1
dotsy.az,True,15.05,7,38,612
dovlet-din.az,True,291.94,77,997,74309
dovletveinkishaf.az,True,52.47,157,211,6544
dovletxeber.az,True,18.38,0,41,453
dovrunnabzi.az,True,62.8,152,251,8448
doydum.az,True,45.73,27,131,3472
doydumcatering.az,True,46.86,28,135,2995
doymak.az,True,38.96,66,130,3106
doyrancatering.az,True,0.0,0,1,10
dpcgroup.az,True,25.52,4,61,959
dpi.az,True,185.54,59,602,31877
dqd.az,True,81.96,114,306,10308
dqs.az,False,0.0,0,1,1
drabbasov.az,True,1.49,0,4,37
draeger.az,True,505.27,123,1912,240947
drafetibrahimli.az,True,110.91,52,352,13517
drafts.az,True,70.68,1,158,3121
dragazade.az,True,50.57,35,151,3841
drager.az,True,505.27,123,1912,215992
dragonsushi.az,True,180.14,0,390,11861
dragro.az,True,113.73,42,348,12296
dranarabdullayev.az,True,17.74,0,39,440
draynurbabayeva.az,False,0.0,0,1,1
draytacmammadova.az,True,41.57,41,127,2971
draytenyuzbasiyeva.az,True,129.63,21,358,12180
drazerebilzade.az,True,201.15,61,657,33059
drazerismayilov.az,False,0.0,0,1,1
drbabayeva.az,True,169.43,1,378,11145
drbalazadeh.az,True,129.15,24,363,12788
drbio.az,True,852.59,578,4989,1115989
drcabir.az,True,29.7,2,69,1040
drclean.az,False,0.0,0,1,1
drclinic.az,True,116.04,1,259,6224
drdermatoloq.az,True,162.54,20,445,18100
drdigital.az,True,396.0,89,1394,136483
dreamart.az,True,1.11,0,3,31
dreambig.az,True,723.09,7,1774,200714
dreambody.az,True,0.16,0,1,9
dreamcompany.az,False,0.0,0,1,1
dreamjob.az,True,87.05,7,215,5917
dreamland.az,True,65.26,39,198,5319
dreamlandgolfhotel.az,True,19.97,19,55,1128
dreamlanguage.az,True,74.5,79,257,7609
dreamora.az,True,2.06,0,5,47
dreampark.az,True,50.8,91,181,5050
dreams.az,True,1.61,0,4,38
dreamscent.az,True,233.76,272,1087,75494
dreamstudy.az,True,263.96,47,822,51180
dreamstudyy.az,True,263.96,13,687,39168
dreamtour.az,True,0.01,0,1,9
dreamtower.az,False,24.88,1,56,42
dreamtrampoline.az,True,0.16,0,1,9
dreizler.az,True,0.25,0,2,18
drel.az,False,0.0,0,1,1
drelgulasgerova.az,True,76.55,39,232,6746
drelvin.az,True,80.38,3,187,4701
drelvizgasimov.az,True,50.19,10,128,3075
drelvizqasimov.az,True,50.19,10,128,2904
dremel.az,True,363.28,53,1155,91323
dremin.az,True,78.2,109,289,9693
dreminalihuseynli.az,True,60.91,63,201,5381
dressuniform.az,True,24.49,33,73,1399
dreyvazova.az,True,115.65,4,274,8123
drfarhad.az,True,104.97,0,228,5073
drfaridakhundova.az,True,44.84,36,134,3457
drfarizabudullayev.az,False,0.0,0,1,1
drfarizsadigov.az,True,69.52,0,151,2626
drfatima.az,True,90.84,51,287,10124
drfidan.az,True,125.08,25,353,14293
drfiruza.az,True,29.43,54,95,2269
drguliyeva.az,True,317.38,24,890,65402
drgunay.az,True,136.48,4,323,10476
drgunelumid.az,True,161.14,40,488,21771
drhakanozkul.az,True,1.92,1,5,61
drhepatoloq.az,True,18.21,3,43,694
drhidayet.az,True,195.98,48,612,29500
dri.az,True,99.42,126,379,14926
drilgar.az,True,49.79,40,152,3578
drilling.az,True,3.8,0,9,88
drillingsolutions.az,False,0.0,0,1,1
drim.az,True,58.49,47,183,5190
drinkit.az,True,5.28,0,12,117
driver.az,False,0.11,0,1,1
driveshowbaku.az,True,204.75,18,553,26187
drivex.az,False,0.0,0,1,1
drlab.az,True,455.53,468,2491,336694
drleyla.az,True,379.11,82,1312,119370
drmartens.az,True,153.94,0,334,7773
drmehdimahmudi.az,True,45.92,43,142,3760
drmehriban.az,True,39.31,43,121,2899
drmilk.az,False,0.0,0,1,1
drmubariz.az,True,73.03,89,258,9261
drmuradrasul.az,False,0.0,0,1,1
drnadiraliyev.az,True,291.83,67,970,64725
drnarmina.az,True,56.04,69,188,5295
drnarminazizli.az,False,0.0,0,1,1
drniftaliyev.az,True,42.18,1,95,1652
drnigar.az,False,0.0,0,1,1
drnigarguliyeva.az,True,0.5,0,2,18
drnurana.az,True,33.06,16,89,1720
droid.az,True,3.25,0,8,88
drom.az,True,0.16,0,1,10
dronetechserv.az,False,0.0,0,1,1
drpepper.az,False,0.0,0,1,1
drpsixiatr.az,True,112.71,2,258,6501
drqastroenteroloq.az,True,36.99,23,104,2297
drqida.az,True,4.43,0,11,124
drrahmanzade.az,True,59.81,0,130,2150
drrandevu.az,True,0.45,0,2,20
drrashadisayev.az,True,141.72,0,307,6690
drsamirahuseynova.az,True,129.11,28,370,13376
drsamirshukurov.az,True,29.54,0,65,804
drseymur.az,True,54.7,33,161,3836
drsmiles.az,True,9.64,24,28,502
drvranjes.az,True,0.21,0,1,9
drweb.az,False,0.0,0,1,1
drxanim.az,True,305.32,21,841,54338
dryasin.az,False,0.0,0,1,1
drymatic.az,True,279.28,43,856,52976
drzeynalov.az,True,77.67,91,276,8524
dsa.az,True,8.28,0,19,205
dsc.az,True,15.31,40,47,1038
dscpromo.az,False,0.0,0,1,1
dsg.az,True,173.35,24,486,21098
dsmf.az,False,0.0,0,1,1
dsp-wood.az,True,13.94,28,41,711
dss.az,True,120.19,6,292,8664
dsz.az,False,0.0,0,1,1
dtech.az,False,0.0,0,1,1
dth.az,False,0.0,0,1,1
dtravel.az,True,107.76,9,271,8803
dts.az,True,7.27,14,20,349
dts-tv.az,True,350.01,478,1927,185733
dtv.az,True,96.97,59,315,10441
duaks.az,True,227.42,128,869,54496
dualar.az,True,31.66,67,106,2430
dualdiploma.az,False,0.0,0,1,1
dualvet.az,True,22.32,1,51,643
duam.az,True,6.25,5,16,222
dub.az,False,0.0,0,1,1
dubaitobaku.az,True,2.46,0,6,63
dublaj.az,True,155.82,377,797,47009
dubor.az,True,248.37,0,537,20121
dubrar.az,True,66.73,74,227,7502
duca.az,True,0.67,0,2,18
duck.az,True,31.3,8,79,1424
ducomp.az,True,126.78,41,386,15030
duet.az,True,5.25,2,13,168
duetauto.az,True,53.85,32,158,4185
dukkan.az,True,137.5,15,364,13291
dukkanacademy.az,True,16.01,0,36,417
dukkanproject.az,True,183.75,123,696,40918
dul.az,True,10.39,3,25,327
dulux.az,True,0.19,0,1,10
dunandbradstreet.az,False,0.0,0,1,1
dunelondon.az,True,0.09,0,1,10
dunkin.az,True,0.09,0,1,9
dunlop.az,True,161.78,61,528,24104
dunya.az,True,0.15,0,1,10
dunyacompany.az,True,59.47,16,159,4363
dunyagoz.az,True,95.09,65,315,12408
dunyam.az,True,8.59,0,20,218
dunyaschool.az,True,28.91,85,102,2493
dunyatravel.az,True,356.47,32,1042,73698
dupont.az,True,15.96,6,40,607
duport.az,True,22.79,24,65,1281
durex.az,False,0.0,0,1,1
durm.az,True,38.76,26,111,2580
durmaz.az,False,0.0,0,1,1
durucasu.az,True,207.63,32,607,31050
durum.az,True,12.33,0,28,288
dushkabin.az,True,71.95,56,232,7478
duskabina.az,True,30.98,67,104,2722
dussmann.az,False,0.0,0,1,1
dusuneninsan.az,True,27.0,37,82,1855
dutyfree.az,True,15.1,2,35,483
dutyfreegroup.az,True,178.82,57,577,28152
duu.az,True,70.42,3,164,3914
duxi.az,True,375.13,426,1992,219660
duy.az,True,6.17,2,15,185
duygu.az,True,5.75,3,14,206
duyme.az,True,111.37,10,283,8076
duz.az,True,106.37,309,513,23383
duzenly.az,True,2.06,0,5,54
duzgun.az,True,195.69,232,870,53127
duzlu.az,True,12.41,0,28,330
dvb.az,True,0.38,0,2,18
dvelektro.az,False,0.0,0,1,1
dveri.az,True,144.1,235,643,31593
dwell.az,True,130.01,163,527,22156
dwn.az,False,0.0,0,1,1
dwsa.az,False,31.86,27,92,110
dxa.az,False,0.0,0,1,1
dxr.az,True,0.79,0,3,31
dya-a.az,True,83.24,301,399,15659
dymo.az,True,127.82,0,277,6547
dymx.az,False,0.0,0,1,1
dynamex.az,True,187.14,68,624,35260
dynamica.az,False,0.0,0,1,1
dynamicmotors.az,False,0.0,0,1,1
dynamics.az,True,31.24,45,97,2128
dynamics365.az,True,104.5,0,227,5092
dypimtahan.az,False,0.0,0,1,1
dyptest.az,False,0.0,0,1,1
dysonbaku.az,True,169.17,12,437,18848
dzngroup.az,True,15.99,0,36,383
e-adt.az,True,210.36,142,824,46972
e-agency.az,True,29.97,7,75,1365
e-ahik.az,True,1.38,0,4,40
e-ahikemlak.az,True,27.7,0,61,746
e-alver.az,True,650.09,493,3613,606038
e-aptek.az,True,0.0,0,1,9
e-asis.az,True,0.0,0,1,9
e-b2b.az,True,0.56,0,2,18
e-bay.az,True,96.7,129,371,13627
e-baza.az,True,12.79,0,29,358
e-belediyye.az,False,0.0,0,1,1
e-bina.az,True,28.49,3,67,1015
e-cbar.az,True,24.89,36,75,1629
e-certificate.az,True,23.02,1,52,757
e-com.az,True,0.42,0,2,18
e-concierge.az,False,0.0,0,1,1
e-deal.az,False,0.0,0,1,1
e-dent.az,False,0.0,0,1,1
e-ders.az,True,2.24,0,6,65
e-doc.az,True,22.51,0,50,648
e-doctor.az,True,107.32,2,245,6316
e-doktor.az,True,107.32,28,308,10394
e-dukan.az,False,0.0,0,1,1
e-edu.az,True,35.31,1,80,1153
e-ekspert.az,True,40.61,40,124,2768
e-emlak.az,True,0.21,0,1,9
e-emlakci.az,True,373.97,82,1294,125172
